Brand;Model;Year;Engine Fuel Type;Engine HP;Engine Cylinders;Transmission Type;Driven Wheels;Number of Doors;Market Category;Vehicle Size;Vehicle Style;Highway MPG;City MPG;Popularity;MSRP;Country
Toyota;Avalon;2015;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;31;21;2031;32285;Japan
Toyota;Avalon;2015;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;31;21;2031;39980;Japan
Toyota;Avalon;2015;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;31;21;2031;36080;Japan
Toyota;Avalon;2015;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;31;21;2031;34140;Japan
Toyota;Avalon;2016;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;31;21;2031;37050;Japan
Toyota;Avalon;2016;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;31;21;2031;35850;Japan
Toyota;Avalon;2016;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;31;21;2031;40450;Japan
Toyota;Avalon;2016;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;31;21;2031;32650;Japan
Toyota;Avalon;2016;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;31;21;2031;34400;Japan
Toyota;Avalon;2017;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;30;21;2031;41050;Japan
Toyota;Avalon;2017;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;30;21;2031;37650;Japan
Toyota;Avalon;2017;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;30;21;2031;33250;Japan
Toyota;Avalon;2017;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;30;21;2031;36450;Japan
Toyota;Avalon;2017;regular unleaded;268;6;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;30;21;2031;35000;Japan
Dodge;Avenger;2012;flex-fuel (unleaded/E85);283;6;AUTOMATIC;front wheel drive;4;Flex Fuel,Performance;Midsize;Sedan;29;19;1851;25995;USA
Dodge;Avenger;2012;regular unleaded;173;4;AUTOMATIC;front wheel drive;4;N/A;Midsize;Sedan;31;20;1851;21495;USA
Dodge;Avenger;2012;flex-fuel (unleaded/E85);283;6;AUTOMATIC;front wheel drive;4;Flex Fuel,Performance;Midsize;Sedan;29;19;1851;23995;USA
Dodge;Avenger;2012;regular unleaded;173;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Midsize;Sedan;30;21;1851;18995;USA
Dodge;Avenger;2013;flex-fuel (unleaded/E85);283;6;AUTOMATIC;front wheel drive;4;Flex Fuel,Performance;Midsize;Sedan;29;19;1851;25695;USA
Dodge;Avenger;2013;regular unleaded;173;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Midsize;Sedan;29;21;1851;19795;USA
Dodge;Avenger;2013;regular unleaded;173;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Midsize;Sedan;31;20;1851;22595;USA
Dodge;Avenger;2014;regular unleaded;173;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Midsize;Sedan;29;21;1851;20595;USA
Dodge;Avenger;2014;flex-fuel (unleaded/E85);283;6;AUTOMATIC;front wheel drive;4;Flex Fuel,Performance;Midsize;Sedan;29;19;1851;25795;USA
Dodge;Avenger;2014;regular unleaded;173;4;AUTOMATIC;front wheel drive;4;Flex Fuel;Midsize;Sedan;31;20;1851;23295;USA
Lamborghini;Aventador;2014;premium unleaded (required);700;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Convertible;16;10;1158;441600;Italy
Lamborghini;Aventador;2014;premium unleaded (required);700;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Coupe;18;11;1158;397500;Italy
Lamborghini;Aventador;2014;premium unleaded (required);720;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Convertible;16;10;1158;548800;Italy
Lamborghini;Aventador;2014;premium unleaded (required);720;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Coupe;18;11;1158;497650;Italy
Lamborghini;Aventador;2015;premium unleaded (required);700;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Convertible;16;10;1158;441600;Italy
Lamborghini;Aventador;2015;premium unleaded (required);700;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Coupe;18;11;1158;397500;Italy
Lamborghini;Aventador;2015;premium unleaded (required);720;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Convertible;16;10;1158;548800;Italy
Lamborghini;Aventador;2015;premium unleaded (required);720;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Coupe;18;11;1158;497650;Italy
Lamborghini;Aventador;2016;premium unleaded (required);700;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Convertible;17;10;1158;443800;Italy
Lamborghini;Aventador;2016;premium unleaded (required);750;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Convertible;18;11;1158;535500;Italy
Lamborghini;Aventador;2016;premium unleaded (required);750;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Coupe;18;11;1158;490700;Italy
Lamborghini;Aventador;2016;premium unleaded (required);700;12;AUTOMATED_MANUAL;all wheel drive;2;Exotic,High-Performance;Midsize;Coupe;18;11;1158;399500;Italy
Chevrolet;Aveo;2009;regular unleaded;107;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;34;27;1385;11965;USA
Chevrolet;Aveo;2009;regular unleaded;107;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;34;27;1385;15365;USA
Chevrolet;Aveo;2009;regular unleaded;107;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;34;27;1385;14100;USA
Chevrolet;Aveo;2009;regular unleaded;107;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;34;27;1385;11965;USA
Chevrolet;Aveo;2009;regular unleaded;107;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;34;27;1385;14100;USA
Chevrolet;Aveo;2009;regular unleaded;107;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;34;27;1385;15365;USA
Chevrolet;Aveo;2010;regular unleaded;108;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;1385;15365;USA
Chevrolet;Aveo;2010;regular unleaded;108;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;1385;11965;USA
Chevrolet;Aveo;2010;regular unleaded;108;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;1385;14100;USA
Chevrolet;Aveo;2010;regular unleaded;108;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;1385;12115;USA
Chevrolet;Aveo;2010;regular unleaded;108;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;1385;15365;USA
Chevrolet;Aveo;2010;regular unleaded;108;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;1385;14250;USA
Chevrolet;Aveo;2011;regular unleaded;108;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;1385;15365;USA
Chevrolet;Aveo;2011;regular unleaded;108;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;1385;12115;USA
Chevrolet;Aveo;2011;regular unleaded;108;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;1385;11965;USA
Chevrolet;Aveo;2011;regular unleaded;108;4;MANUAL;front wheel drive;4;Hatchback;Compact;4dr Hatchback;35;27;1385;14250;USA
Chevrolet;Aveo;2011;regular unleaded;108;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;1385;15365;USA
Chevrolet;Aveo;2011;regular unleaded;108;4;MANUAL;front wheel drive;4;N/A;Compact;Sedan;35;27;1385;14100;USA
Lincoln;Aviator;2003;premium unleaded (required);302;8;AUTOMATIC;all wheel drive;4;Luxury;Midsize;4dr SUV;17;12;61;45125;USA
Lincoln;Aviator;2003;premium unleaded (required);302;8;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;4dr SUV;17;12;61;42175;USA
Lincoln;Aviator;2003;premium unleaded (required);302;8;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;4dr SUV;17;12;61;39485;USA
Lincoln;Aviator;2003;premium unleaded (required);302;8;AUTOMATIC;all wheel drive;4;Luxury;Midsize;4dr SUV;17;12;61;42435;USA
Lincoln;Aviator;2004;premium unleaded (required);302;8;AUTOMATIC;all wheel drive;4;Luxury;Midsize;4dr SUV;16;12;61;45705;USA
Lincoln;Aviator;2004;premium unleaded (required);302;8;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;4dr SUV;17;12;61;42755;USA
Lincoln;Aviator;2004;premium unleaded (required);302;8;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;4dr SUV;17;12;61;40290;USA
Lincoln;Aviator;2004;premium unleaded (required);302;8;AUTOMATIC;all wheel drive;4;Luxury;Midsize;4dr SUV;16;12;61;43240;USA
Lincoln;Aviator;2005;premium unleaded (required);302;8;AUTOMATIC;rear wheel drive;4;Luxury;Midsize;4dr SUV;17;11;61;40635;USA
Lincoln;Aviator;2005;premium unleaded (required);302;8;AUTOMATIC;all wheel drive;4;Luxury;Midsize;4dr SUV;16;11;61;43585;USA
Nissan;Axxess;1990;regular unleaded;138;4;MANUAL;front wheel drive;3;N/A;Compact;Passenger Minivan;24;19;2009;2000;Japan
Nissan;Axxess;1990;regular unleaded;138;4;MANUAL;four wheel drive;3;N/A;Compact;Passenger Minivan;22;17;2009;2000;Japan
Nissan;Axxess;1990;regular unleaded;138;4;AUTOMATIC;four wheel drive;3;N/A;Compact;Passenger Minivan;20;16;2009;2000;Japan
Nissan;Axxess;1990;regular unleaded;138;4;AUTOMATIC;front wheel drive;3;N/A;Compact;Passenger Minivan;22;18;2009;2000;Japan
Hyundai;Azera;2015;regular unleaded;293;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;28;19;1439;38200;South Korea
Hyundai;Azera;2015;regular unleaded;293;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;29;20;1439;34000;South Korea
Hyundai;Azera;2016;regular unleaded;293;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;29;20;1439;34100;South Korea
Hyundai;Azera;2016;regular unleaded;293;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;28;19;1439;39300;South Korea
Hyundai;Azera;2017;regular unleaded;293;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;28;20;1439;34100;South Korea
Hyundai;Azera;2017;regular unleaded;293;6;AUTOMATIC;front wheel drive;4;Performance;Midsize;Sedan;28;19;1439;39300;South Korea
Pontiac;Aztek;2003;regular unleaded;185;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;22;16;210;23820;USA
Pontiac;Aztek;2003;regular unleaded;185;6;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;24;17;210;20870;USA
Pontiac;Aztek;2004;regular unleaded;185;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;22;16;210;24190;USA
Pontiac;Aztek;2004;regular unleaded;185;6;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;24;17;210;21275;USA
Pontiac;Aztek;2005;regular unleaded;185;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;22;16;210;24445;USA
Pontiac;Aztek;2005;regular unleaded;185;6;AUTOMATIC;front wheel drive;4;Crossover;Midsize;4dr SUV;24;17;210;21530;USA
Bentley;Azure T;2010;premium unleaded (required);500;8;AUTOMATIC;rear wheel drive;2;Exotic,Luxury,High-Performance;Large;Convertible;15;9;520;363000;United Kingdom
Bentley;Azure;2007;premium unleaded (required);450;8;AUTOMATIC;rear wheel drive;2;Exotic,Luxury;Large;Convertible;15;10;520;329990;United Kingdom
Bentley;Azure;2008;premium unleaded (required);450;8;AUTOMATIC;rear wheel drive;2;Exotic,Luxury,Performance;Large;Convertible;15;9;520;329990;United Kingdom
Bentley;Azure;2009;premium unleaded (required);450;8;AUTOMATIC;rear wheel drive;2;Exotic,Luxury,Performance;Large;Convertible;15;9;520;334990;United Kingdom
Mercedes-Benz;B-Class Electric Drive;2015;electric;177;0;DIRECT_DRIVE;front wheel drive;4;Hatchback,Luxury;Compact;4dr Hatchback;82;85;617;41450;Germany
Mercedes-Benz;B-Class Electric Drive;2016;electric;177;0;DIRECT_DRIVE;front wheel drive;4;Hatchback,Luxury;Compact;4dr Hatchback;82;85;617;41450;Germany
Mercedes-Benz;B-Class Electric Drive;2017;electric;177;0;DIRECT_DRIVE;front wheel drive;4;Hatchback,Luxury;Compact;4dr Hatchback;82;85;617;39900;Germany
Mazda;B-Series Pickup;1998;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;19;586;2179;Japan
Mazda;B-Series Pickup;1998;regular unleaded;160;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;14;586;3323;Japan
Mazda;B-Series Pickup;1998;regular unleaded;160;6;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;20;15;586;2915;Japan
Mazda;B-Series Pickup;1998;regular unleaded;150;6;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;21;15;586;2756;Japan
Mazda;B-Series Pickup;1998;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;24;19;586;2692;Japan
Mazda;B-Series Pickup;1998;regular unleaded;150;6;MANUAL;four wheel drive;2;N/A;Compact;Regular Cab Pickup;20;15;586;2930;Japan
Mazda;B-Series Pickup;1998;regular unleaded;119;4;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;24;19;586;2717;Japan
Mazda;B-Series Pickup;1998;regular unleaded;150;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;20;15;586;3033;Japan
Mazda;B-Series Pickup;1998;regular unleaded;150;6;MANUAL;four wheel drive;2;N/A;Compact;Regular Cab Pickup;20;15;586;2713;Japan
Mazda;B-Series Pickup;1998;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;19;586;2432;Japan
Mazda;B-Series Pickup;1999;regular unleaded;160;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;15;586;3514;Japan
Mazda;B-Series Pickup;1999;regular unleaded;160;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;586;3696;Japan
Mazda;B-Series Pickup;1999;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;19;586;2593;Japan
Mazda;B-Series Pickup;1999;regular unleaded;160;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;586;3538;Japan
Mazda;B-Series Pickup;1999;regular unleaded;160;6;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;20;16;586;2870;Japan
Mazda;B-Series Pickup;1999;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;19;586;2211;Japan
Mazda;B-Series Pickup;1999;flex-fuel (unleaded/E85);150;6;MANUAL;four wheel drive;4;Flex Fuel;Compact;Extended Cab Pickup;20;16;586;3206;Japan
Mazda;B-Series Pickup;1999;flex-fuel (unleaded/E85);150;6;MANUAL;rear wheel drive;4;Flex Fuel;Compact;Extended Cab Pickup;21;16;586;3119;Japan
Mazda;B-Series Pickup;1999;flex-fuel (unleaded/E85);150;6;MANUAL;four wheel drive;2;Flex Fuel;Compact;Extended Cab Pickup;20;16;586;3214;Japan
Mazda;B-Series Pickup;1999;flex-fuel (unleaded/E85);150;6;MANUAL;rear wheel drive;2;Flex Fuel;Compact;Extended Cab Pickup;21;16;586;2853;Japan
Mazda;B-Series Pickup;1999;regular unleaded;160;6;AUTOMATIC;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;20;15;586;3221;Japan
Mazda;B-Series Pickup;1999;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;19;586;2493;Japan
Mazda;B-Series Pickup;1999;flex-fuel (unleaded/E85);150;6;MANUAL;rear wheel drive;4;Flex Fuel;Compact;Extended Cab Pickup;21;16;586;2946;Japan
Mazda;B-Series Pickup;1999;flex-fuel (unleaded/E85);150;6;MANUAL;four wheel drive;2;Flex Fuel;Compact;Regular Cab Pickup;20;16;586;3011;Japan
Mazda;B-Series Pickup;1999;regular unleaded;119;4;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;24;19;586;2857;Japan
Mazda;B-Series Pickup;1999;regular unleaded;160;6;AUTOMATIC;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;20;15;586;3229;Japan
Mazda;B-Series Pickup;1999;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;24;19;586;2801;Japan
Mazda;B-Series Pickup;2000;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;20;586;2637;Japan
Mazda;B-Series Pickup;2000;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;24;20;586;2961;Japan
Mazda;B-Series Pickup;2000;flex-fuel (unleaded/E85);143;6;MANUAL;rear wheel drive;4;Flex Fuel;Compact;Extended Cab Pickup;21;16;586;3107;Japan
Mazda;B-Series Pickup;2000;flex-fuel (unleaded/E85);143;6;MANUAL;four wheel drive;4;Flex Fuel;Compact;Extended Cab Pickup;20;15;586;3394;Japan
Mazda;B-Series Pickup;2000;flex-fuel (unleaded/E85);143;6;MANUAL;rear wheel drive;2;Flex Fuel;Compact;Regular Cab Pickup;21;16;586;2689;Japan
Mazda;B-Series Pickup;2000;regular unleaded;160;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;586;3768;Japan
Mazda;B-Series Pickup;2000;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;20;586;2350;Japan
Mazda;B-Series Pickup;2000;flex-fuel (unleaded/E85);143;6;MANUAL;rear wheel drive;4;Flex Fuel;Compact;Extended Cab Pickup;21;16;586;3289;Japan
Mazda;B-Series Pickup;2000;flex-fuel (unleaded/E85);143;6;MANUAL;rear wheel drive;2;Flex Fuel;Compact;Regular Cab Pickup;21;16;586;2413;Japan
Mazda;B-Series Pickup;2000;regular unleaded;160;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;586;3928;Japan
Mazda;B-Series Pickup;2000;regular unleaded;160;6;AUTOMATIC;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;19;14;586;3579;Japan
Mazda;B-Series Pickup;2000;flex-fuel (unleaded/E85);143;6;MANUAL;rear wheel drive;2;Flex Fuel;Compact;Extended Cab Pickup;21;16;586;3032;Japan
Mazda;B-Series Pickup;2000;flex-fuel (unleaded/E85);143;6;MANUAL;four wheel drive;2;Flex Fuel;Compact;Regular Cab Pickup;20;15;586;3190;Japan
Mazda;B-Series Truck;2007;regular unleaded;207;6;AUTOMATIC;four wheel drive;4;N/A;Compact;Extended Cab Pickup;17;14;586;26590;Japan
Mazda;B-Series Truck;2007;regular unleaded;148;6;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;21;16;586;19675;Japan
Mazda;B-Series Truck;2007;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;586;15535;Japan
Mazda;B-Series Truck;2007;regular unleaded;148;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;16;586;19040;Japan
Mazda;B-Series Truck;2007;regular unleaded;148;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;16;586;21430;Japan
Mazda;B-Series Truck;2007;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;586;22045;Japan
Mazda;B-Series Truck;2008;regular unleaded;207;6;AUTOMATIC;four wheel drive;4;N/A;Compact;Extended Cab Pickup;17;14;586;26590;Japan
Mazda;B-Series Truck;2008;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;586;22045;Japan
Mazda;B-Series Truck;2008;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;586;15535;Japan
Mazda;B-Series Truck;2009;regular unleaded;143;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;586;16060;Japan
Mazda;B-Series Truck;2009;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;19;15;586;22150;Japan
Mazda;B-Series;2001;regular unleaded;150;6;MANUAL;four wheel drive;2;N/A;Compact;Extended Cab Pickup;19;15;586;20030;Japan
Mazda;B-Series;2001;regular unleaded;150;6;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;21;15;586;14990;Japan
Mazda;B-Series;2001;regular unleaded;150;6;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;21;15;586;17225;Japan
Mazda;B-Series;2001;regular unleaded;150;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;21;15;586;18485;Japan
Mazda;B-Series;2001;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;19;586;14545;Japan
Mazda;B-Series;2001;regular unleaded;119;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;24;19;586;12345;Japan
Mazda;B-Series;2001;regular unleaded;150;6;MANUAL;four wheel drive;2;N/A;Compact;Regular Cab Pickup;19;15;586;18360;Japan
Mazda;B-Series;2001;regular unleaded;207;6;MANUAL;rear wheel drive;4;N/A;Compact;Extended Cab Pickup;20;16;586;19340;Japan
Mazda;B-Series;2001;regular unleaded;150;6;MANUAL;rear wheel drive;2;N/A;Compact;Extended Cab Pickup;21;15;586;17545;Japan
Mazda;B-Series;2001;regular unleaded;140;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;586;12495;Japan
Mazda;B-Series;2001;regular unleaded;207;6;MANUAL;four wheel drive;4;N/A;Compact;Extended Cab Pickup;18;14;586;22085;Japan
Mazda;B-Series;2001;regular unleaded;140;4;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;26;21;586;14695;Japan
Mazda;B-Series;2001;regular unleaded;150;6;MANUAL;rear wheel drive;2;N/A;Compact;Regular Cab Pickup;21;15;586;15125;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;30695;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;32395;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;34195;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;34295;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;37695;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;35895;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;33895;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;32295;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;35895;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;32295;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;34195;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;32395;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;33895;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;35695;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;34295;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;35695;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;37695;Japan
Subaru;B9 Tribeca;2006;premium unleaded (required);250;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;30695;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;29995;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;37295;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;35495;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;37295;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;33495;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;33495;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;31995;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;34495;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;35495;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;32495;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;32495;Japan
Subaru;B9 Tribeca;2007;premium unleaded (required);245;6;AUTOMATIC;all wheel drive;4;Crossover;Midsize;4dr SUV;21;16;640;34495;Japan
Subaru;Baja;2004;regular unleaded;165;4;AUTOMATIC;all wheel drive;4;Crossover;Compact;Crew Cab Pickup;25;19;640;22795;Japan
